-8.997102379798889160e-01
-8.983603715896606445e-01
-8.980289697647094727e-01
-8.996746540069580078e-01
-9.029309153556823730e-01
-9.035781621932983398e-01
-9.051328301429748535e-01
-9.051278233528137207e-01
-9.040304422378540039e-01
-9.048703908920288086e-01
-9.044829010963439941e-01
-9.043540954589843750e-01
-9.044324159622192383e-01
-9.039847850799560547e-01
-9.040015339851379395e-01
-9.039925336837768555e-01
-9.035634994506835938e-01
-9.034841656684875488e-01
-9.039252400398254395e-01
-9.038596749305725098e-01
-9.035457372665405273e-01
-9.038567543029785156e-01
-9.037020802497863770e-01
-9.035791158676147461e-01
-9.035659432411193848e-01
-9.036730527877807617e-01
-9.037337899208068848e-01
-9.038964509963989258e-01
-9.039957523345947266e-01
-9.041000604629516602e-01
-9.040517210960388184e-01
-9.039812088012695312e-01
-9.039335250854492188e-01
-9.038248658180236816e-01
-9.038335680961608887e-01
-9.038145542144775391e-01
-9.037294387817382812e-01
-9.036888480186462402e-01
-9.036704897880554199e-01
-9.036522507667541504e-01
-9.037266969680786133e-01
-9.036486744880676270e-01
-9.036421775817871094e-01
-9.036583900451660156e-01
-9.036638140678405762e-01
